order_id,order_placed_at,order_delivered_at
1526626,2023-03-07 06:11:02,2023-03-07 06:33:39.519952
1526627,2023-03-07 06:19:51,2023-03-07 06:35:00.044403
1526628,2023-03-07 06:22:19,2023-03-07 06:37:28.322231
1526629,2023-03-07 06:22:41,2023-03-07 06:37:53.955627
1526630,2023-03-07 06:28:52,2023-03-07 06:44:28.426792
1526631,2023-03-07 06:31:03,2023-03-07 06:46:31.636860
1526632,2023-03-07 06:32:15,2023-03-07 06:49:47.223584
1526633,2023-03-07 06:34:28,2023-03-07 06:51:30.891747
1526634,2023-03-07 06:34:51,2023-03-07 06:53:55.132460
1526635,2023-03-07 06:38:20,2023-03-07 06:54:49.003902
1526636,2023-03-07 06:38:40,2023-03-07 06:53:51.842403
1526637,2023-03-07 06:40:50,2023-03-07 06:57:17.744687
1526638,2023-03-07 06:41:11,2023-03-07 06:57:02.272888
1526639,2023-03-07 06:41:59,2023-03-07 06:58:31.004311
1526640,2023-03-07 06:42:50,2023-03-07 06:58:11.092878
1526641,2023-03-07 06:42:52,2023-03-07 07:01:15.832315
1526642,2023-03-07 06:43:35,2023-03-07 06:58:41.209645
1526643,2023-03-07 06:44:21,2023-03-07 07:04:15.217991
1526644,2023-03-07 06:45:13,2023-03-07 07:00:45.104374
1526645,2023-03-07 06:45:17,2023-03-07 07:01:30.834177
1526646,2023-03-07 06:48:12,2023-03-07 07:05:04.631220
1526647,2023-03-07 06:48:53,2023-03-07 07:04:38.826548
1526648,2023-03-07 06:52:14,2023-03-07 07:08:16.037910
1526649,2023-03-07 06:53:02,2023-03-07 07:12:22.850654
1526650,2023-03-07 06:53:34,2023-03-07 07:08:40.164015
1526651,2023-03-07 06:57:59,2023-03-07 07:13:13.944224
1526652,2023-03-07 06:59:32,2023-03-07 07:15:06.573516
1526653,2023-03-07 07:00:28,2023-03-07 07:16:02.579224
1526654,2023-03-07 07:00:43,2023-03-07 07:19:12.013221
1526655,2023-03-07 07:02:30,2023-03-07 07:35:25.713141
1526656,2023-03-07 07:03:13,2023-03-07 07:19:44.355502
1526657,2023-03-07 07:06:01,2023-03-07 07:21:52.007611
1526658,2023-03-07 07:07:27,2023-03-07 07:22:55.659829
1526659,2023-03-07 07:12:50,2023-03-07 07:28:48.275874
1526660,2023-03-07 07:17:29,2023-03-07 07:33:59.967139
1526661,2023-03-07 07:24:11,2023-03-07 07:39:23.201326
1526662,2023-03-07 07:24:28,2023-03-07 07:39:41.680013
1526663,2023-03-07 07:32:37,2023-03-07 07:59:29.660690
1526664,2023-03-07 07:33:32,2023-03-07 07:51:35.596037
1526665,2023-03-07 07:36:41,2023-03-07 07:51:50.724649
1526666,2023-03-07 07:41:00,2023-03-07 07:58:27.414896
1526667,2023-03-07 07:41:32,2023-03-07 08:00:55.247455
1526668,2023-03-07 07:41:59,2023-03-07 07:57:51.537636
1526669,2023-03-07 07:44:52,2023-03-07 08:00:00.335380
1526670,2023-03-07 07:54:55,2023-03-07 08:12:13.593768
1526671,2023-03-07 08:01:10,2023-03-07 08:18:26.633505
1526672,2023-03-07 08:03:25,2023-03-07 08:18:56.975990
1526673,2023-03-07 08:03:26,2023-03-07 08:20:11.256866
1526674,2023-03-07 08:06:29,2023-03-07 08:44:32.384842
1526675,2023-03-07 08:06:46,2023-03-07 08:22:15.495246
1526676,2023-03-07 08:08:49,2023-03-07 08:24:06.600804
1526677,2023-03-07 08:12:11,2023-03-07 08:28:12.281688
1526678,2023-03-07 08:14:25,2023-03-07 08:29:48.888757
1526679,2023-03-07 08:15:42,2023-03-07 08:36:29.251275
1526680,2023-03-07 08:16:08,2023-03-07 08:31:18.390802
1526681,2023-03-07 08:17:24,2023-03-07 08:32:57.791970
1526682,2023-03-07 08:20:59,2023-03-07 08:37:12.395695
1526683,2023-03-07 08:27:35,2023-03-07 08:46:16.173897
1526684,2023-03-07 08:29:56,2023-03-07 08:45:10.165410
1526685,2023-03-07 08:33:21,2023-03-07 08:48:23.419821
1526686,2023-03-07 08:33:43,2023-03-07 08:48:47.490144
1526687,2023-03-07 08:36:04,2023-03-07 08:51:26.456065
1526688,2023-03-07 08:38:25,2023-03-07 08:54:54.631984
1526689,2023-03-07 08:39:09,2023-03-07 08:54:54.623918
1526690,2023-03-07 08:39:17,2023-03-07 09:03:45.054714
1526691,2023-03-07 08:41:56,2023-03-07 08:57:10.815637
1526692,2023-03-07 08:43:49,2023-03-07 09:00:07.090393
1526693,2023-03-07 08:45:22,2023-03-07 09:01:17.951011
1526694,2023-03-07 08:46:39,2023-03-07 09:03:03.541029
1526695,2023-03-07 08:54:49,2023-03-07 09:10:05.066493
1526696,2023-03-07 08:59:41,2023-03-07 09:15:03.413112
1526697,2023-03-07 09:00:11,2023-03-07 09:15:25.276166
1526698,2023-03-07 09:00:13,2023-03-07 09:15:21.781216
1526699,2023-03-07 09:07:58,2023-03-07 09:24:37.907280
1526700,2023-03-07 09:09:42,2023-03-07 09:24:47.466096
1526701,2023-03-07 09:10:36,2023-03-07 09:27:56.051635
1526702,2023-03-07 09:16:00,2023-03-07 09:31:20.346590
1526703,2023-03-07 09:16:52,2023-03-07 09:32:32.619089
1526704,2023-03-07 09:21:09,2023-03-07 09:36:09.113547
1526705,2023-03-07 09:28:16,2023-03-07 09:59:56.556920
1526706,2023-03-07 09:28:21,2023-03-07 09:44:01.820635
1526707,2023-03-07 09:29:35,2023-03-07 09:45:00.464780
1526708,2023-03-07 09:33:39,2023-03-07 09:51:04.412459
1526709,2023-03-07 09:34:04,2023-03-07 09:49:10.431369
1526710,2023-03-07 09:36:45,2023-03-07 09:52:21.129076
1526711,2023-03-07 09:39:29,2023-03-07 10:46:17.447603
1526712,2023-03-07 09:45:05,2023-03-07 10:01:03.435217
1526713,2023-03-07 09:48:07,2023-03-07 10:52:06.935416
1526714,2023-03-07 09:48:29,2023-03-07 10:03:39.304114
1526715,2023-03-07 09:52:13,2023-03-07 10:07:39.246568
1526716,2023-03-07 09:53:46,2023-03-07 10:11:37.350671
1526717,2023-03-07 09:55:02,2023-03-07 10:12:57.931431
1526718,2023-03-07 09:56:48,2023-03-07 10:11:48.950905
1526719,2023-03-07 09:58:21,2023-03-07 10:23:57.312832
1526720,2023-03-07 10:02:29,2023-03-07 10:17:55.508328
1526721,2023-03-07 10:07:03,2023-03-07 10:22:08.648723
1526722,2023-03-07 10:07:34,2023-03-07 10:22:40.281151
1526723,2023-03-07 10:07:34,2023-03-07 10:22:56.118730
1526724,2023-03-07 10:18:53,2023-03-07 10:34:04.027438
1526725,2023-03-07 10:20:35,2023-03-07 10:36:52.574670
1526726,2023-03-07 10:21:41,2023-03-07 10:37:33.048031
1526727,2023-03-07 10:30:58,2023-03-07 10:46:26.101352
1526728,2023-03-07 10:33:20,2023-03-07 10:48:30.568545
1526729,2023-03-07 10:33:23,2023-03-07 11:00:06.879238
1526730,2023-03-07 10:34:26,2023-03-07 10:55:11.816276
1526731,2023-03-07 10:34:30,2023-03-07 10:54:40.826243
1526732,2023-03-07 10:36:44,2023-03-07 10:53:35.199391
1526733,2023-03-07 10:37:50,2023-03-07 10:53:20.642892
1526734,2023-03-07 10:49:36,2023-03-07 11:05:53.217728
1526735,2023-03-07 10:51:42,2023-03-07 11:18:13.997943
1526736,2023-03-07 10:52:18,2023-03-07 11:07:39.937693
1526737,2023-03-07 10:58:58,2023-03-07 11:14:16.701958
1526738,2023-03-07 10:59:58,2023-03-07 11:15:25.265087
1526739,2023-03-07 11:01:42,2023-03-07 11:40:26.410797
1526740,2023-03-07 11:04:11,2023-03-07 11:19:20.361889
1526741,2023-03-07 11:06:31,2023-03-07 11:22:02.473587
1526742,2023-03-07 11:08:43,2023-03-07 11:32:21.091588
1526743,2023-03-07 11:09:58,2023-03-07 11:25:29.101554
1526744,2023-03-07 11:11:40,2023-03-07 11:26:47.855598
1526745,2023-03-07 11:14:40,2023-03-07 11:42:11.111217
1526746,2023-03-07 11:17:48,2023-03-07 11:33:54.030676
1526747,2023-03-07 11:17:57,2023-03-07 11:33:27.789674
1526748,2023-03-07 11:22:19,2023-03-07 11:41:13.354872
1526749,2023-03-07 11:24:08,2023-03-07 11:40:16.323782
1526750,2023-03-07 11:24:31,2023-03-07 11:40:54.154394
1526751,2023-03-07 11:27:12,2023-03-07 12:15:02.495015
1526752,2023-03-07 11:27:48,2023-03-07 12:04:49.983248
1526753,2023-03-07 11:28:02,2023-03-07 11:43:19.403736
1526754,2023-03-07 11:33:56,2023-03-07 11:49:56.041760
1526755,2023-03-07 11:34:17,2023-03-07 11:52:13.461576
1526756,2023-03-07 11:45:24,2023-03-07 12:00:49.591566
1526757,2023-03-07 11:48:22,2023-03-07 12:03:26.699464
1526758,2023-03-07 11:51:39,2023-03-07 12:07:15.845923
1526759,2023-03-07 11:51:48,2023-03-07 12:07:02.769047
1526760,2023-03-07 11:53:44,2023-03-07 12:09:21.340955
1526761,2023-03-07 11:56:05,2023-03-07 12:11:34.595667
1526762,2023-03-07 11:56:42,2023-03-07 12:13:20.156232
1526763,2023-03-07 11:59:45,2023-03-07 12:16:04.445135
1526764,2023-03-07 12:00:40,2023-03-07 12:17:07.444691
1526765,2023-03-07 12:02:09,2023-03-07 12:17:25.226160
1526766,2023-03-07 12:13:41,2023-03-07 12:28:43.409761
1526767,2023-03-07 12:14:57,2023-03-07 12:30:55.134511
1526768,2023-03-07 12:18:37,2023-03-07 12:34:03.377238
1526769,2023-03-07 12:21:46,2023-03-07 12:36:46.936031
1526770,2023-03-07 12:22:19,2023-03-07 12:37:25.325773
1526771,2023-03-07 12:23:37,2023-03-07 12:39:05.770483
1526772,2023-03-07 12:26:52,2023-03-07 12:42:35.640155
1526773,2023-03-07 12:28:28,2023-03-07 12:44:28.087576
1526774,2023-03-07 12:33:20,2023-03-07 12:49:31.816137
1526775,2023-03-07 12:35:30,2023-03-07 12:50:31.293520
1526776,2023-03-07 12:35:34,2023-03-07 12:50:39.345232
1526777,2023-03-07 12:36:03,2023-03-07 12:51:26.904260
1526778,2023-03-07 12:41:48,2023-03-07 15:55:06.863545
1526779,2023-03-07 12:41:55,2023-03-07 12:57:05.185537
1526780,2023-03-07 12:44:31,2023-03-07 13:00:24.017674
1526781,2023-03-07 12:45:24,2023-03-07 13:01:50.504772
1526782,2023-03-07 12:48:06,2023-03-07 13:03:34.542838
1526783,2023-03-07 12:49:44,2023-03-07 13:15:53.321293
1526784,2023-03-07 12:50:31,2023-03-07 13:05:38.244754
1526785,2023-03-07 12:50:52,2023-03-07 13:07:06.449467
1526786,2023-03-07 12:56:20,2023-03-07 13:11:26.229715
1526787,2023-03-07 12:56:29,2023-03-07 13:14:47.177682
1526788,2023-03-07 13:01:49,2023-03-07 13:17:31.975329
1526789,2023-03-07 13:03:08,2023-03-07 13:18:14.320717
1526790,2023-03-07 13:03:53,2023-03-07 13:18:54.423358
1526791,2023-03-07 13:06:57,2023-03-07 13:22:01.673636
1526792,2023-03-07 13:09:49,2023-03-07 13:27:02.514969
1526793,2023-03-07 13:09:52,2023-03-07 13:25:20.205192
1526794,2023-03-07 13:13:49,2023-03-07 13:29:09.338726
1526795,2023-03-07 13:15:51,2023-03-07 14:33:17.015751
1526796,2023-03-07 13:16:34,2023-03-07 13:32:16.180571
1526797,2023-03-07 13:18:13,2023-03-07 13:54:41.424841
1526798,2023-03-07 13:21:33,2023-03-07 13:37:29.800551
1526799,2023-03-07 13:21:40,2023-03-07 13:36:55.928375
1526800,2023-03-07 13:21:41,2023-03-07 13:37:47.108205
1526801,2023-03-07 13:22:15,2023-03-07 13:37:46.266179
1526802,2023-03-07 13:26:12,2023-03-07 13:41:22.879331
1526803,2023-03-07 13:29:23,2023-03-07 14:54:28.160588
1526804,2023-03-07 13:29:37,2023-03-07 13:44:38.876575
1526805,2023-03-07 13:33:54,2023-03-07 13:50:04.162583
1526806,2023-03-07 13:34:35,2023-03-07 13:58:22.751458
1526807,2023-03-07 13:38:22,2023-03-07 13:53:33.940411
1526808,2023-03-07 13:46:47,2023-03-07 14:01:50.200359
1526809,2023-03-07 13:55:50,2023-03-07 14:15:40.068734
1526810,2023-03-07 13:56:00,2023-03-07 14:11:01.130130
1526811,2023-03-07 13:59:10,2023-03-07 14:14:34.215002
1526812,2023-03-07 14:01:40,2023-03-07 14:17:04.027630
1526813,2023-03-07 14:02:51,2023-03-07 14:18:59.660339
1526814,2023-03-07 14:04:17,2023-03-07 14:24:07.226693
1526815,2023-03-07 14:11:41,2023-03-07 14:27:39.318000
1526816,2023-03-07 14:15:10,2023-03-07 14:31:39.758058
1526817,2023-03-07 14:24:12,2023-03-07 14:39:17.827799
1526818,2023-03-07 14:30:30,2023-03-07 14:46:54.237068
1526819,2023-03-07 14:33:06,2023-03-07 14:48:27.925477
1526820,2023-03-07 14:33:59,2023-03-07 14:49:17.686987
1526821,2023-03-07 14:36:11,2023-03-07 14:51:47.306912
1526822,2023-03-07 14:36:43,2023-03-07 14:51:58.022682
1526823,2023-03-07 14:40:25,2023-03-07 14:56:05.417350
1526824,2023-03-07 14:40:29,2023-03-07 14:56:49.005324
1526825,2023-03-07 14:40:30,2023-03-07 18:28:26.383129
1526826,2023-03-07 14:40:31,2023-03-07 14:56:15.699100
1526827,2023-03-07 14:40:55,2023-03-07 14:56:03.011155
1526828,2023-03-07 14:41:58,2023-03-07 15:00:09.748962
1526829,2023-03-07 14:42:31,2023-03-07 15:01:13.011843
1526830,2023-03-07 14:44:52,2023-03-07 15:00:33.330673
1526831,2023-03-07 14:45:11,2023-03-07 15:16:07.041279
1526832,2023-03-07 14:49:04,2023-03-07 15:04:07.550065
1526833,2023-03-07 14:49:47,2023-03-07 15:05:39.482981
1526834,2023-03-07 14:53:05,2023-03-07 15:08:12.260438
1526835,2023-03-07 15:00:46,2023-03-07 15:15:53.007865
1526836,2023-03-07 15:03:34,2023-03-07 15:18:49.091268
1526837,2023-03-07 15:03:36,2023-03-07 15:20:00.490470
1526838,2023-03-07 15:04:17,2023-03-07 15:19:20.946091
1526839,2023-03-07 15:04:32,2023-03-07 15:19:52.241988
1526840,2023-03-07 15:06:49,2023-03-07 15:24:37.618380
1526841,2023-03-07 15:10:24,2023-03-07 15:25:25.532748
1526842,2023-03-07 15:11:04,2023-03-07 15:26:12.435325
1526843,2023-03-07 15:11:10,2023-03-07 15:28:56.011652
1526844,2023-03-07 15:12:46,2023-03-07 15:28:03.121912
1526845,2023-03-07 15:13:26,2023-03-07 15:30:55.703928
1526846,2023-03-07 15:19:43,2023-03-07 15:37:00.557491
1526847,2023-03-07 15:20:38,2023-03-07 15:36:30.607857
1526848,2023-03-07 15:22:32,2023-03-07 15:39:04.793495
1526849,2023-03-07 15:22:33,2023-03-07 15:37:56.362499
1526850,2023-03-07 15:23:31,2023-03-07 15:39:00.798002
1526851,2023-03-07 15:23:51,2023-03-07 15:41:47.968321
1526852,2023-03-07 15:31:36,2023-03-07 15:46:55.395654
1526853,2023-03-07 15:32:47,2023-03-07 15:48:02.809897
1526854,2023-03-07 15:32:53,2023-03-07 15:48:22.377770
1526855,2023-03-07 15:35:57,2023-03-07 15:51:48.586927
1526856,2023-03-07 15:36:23,2023-03-07 15:53:07.019628
1526857,2023-03-07 15:48:01,2023-03-07 16:03:06.751821
1526858,2023-03-07 15:50:59,2023-03-07 16:14:25.491530
1526859,2023-03-07 15:51:41,2023-03-07 16:18:48.891530
1526860,2023-03-07 15:56:40,2023-03-07 16:11:42.961004
1526861,2023-03-07 15:57:40,2023-03-07 16:13:27.088751
1526862,2023-03-07 16:05:57,2023-03-07 16:21:15.009985
1526863,2023-03-07 16:07:40,2023-03-07 16:23:05.573031
1526864,2023-03-07 16:11:50,2023-03-07 16:27:18.842159
1526865,2023-03-07 16:12:02,2023-03-07 16:27:30.851162
1526866,2023-03-07 16:12:56,2023-03-07 16:27:59.405412
1526867,2023-03-07 16:14:30,2023-03-07 16:29:59.722778
1526868,2023-03-07 16:17:36,2023-03-07 16:59:47.193031
1526869,2023-03-07 16:23:16,2023-03-07 16:44:47.381277
1526870,2023-03-07 16:26:32,2023-03-07 16:42:10.066555
1526871,2023-03-07 16:32:19,2023-03-07 16:49:17.590099
1526872,2023-03-07 16:34:29,2023-03-07 16:56:29.219280
1526873,2023-03-07 16:44:13,2023-03-07 17:00:09.204357
1526874,2023-03-07 16:56:36,2023-03-07 17:11:54.293446
1526875,2023-03-07 17:00:52,2023-03-07 17:16:22.426555
1526876,2023-03-07 17:03:24,2023-03-07 17:21:06.209421
1526877,2023-03-07 17:06:36,2023-03-07 17:24:02.583697
1526878,2023-03-07 17:08:55,2023-03-07 17:26:54.714837
1526879,2023-03-07 17:17:40,2023-03-07 17:33:26.141850
1526880,2023-03-07 17:19:36,2023-03-07 17:34:48.826290
1526881,2023-03-07 17:21:57,2023-03-07 17:37:04.720429
1526882,2023-03-07 17:22:42,2023-03-07 17:38:15.242103
1526883,2023-03-07 17:23:14,2023-03-07 17:39:20.749664
1526884,2023-03-07 17:28:44,2023-03-07 17:44:04.908377
1526885,2023-03-07 17:31:10,2023-03-07 17:55:06.044396
1526886,2023-03-07 17:32:36,2023-03-07 17:49:22.045709
1526887,2023-03-07 17:34:56,2023-03-07 17:52:25.264133
1526888,2023-03-07 17:36:27,2023-03-07 18:09:13.719901
1526889,2023-03-07 17:39:13,2023-03-07 17:58:55.213732
1526890,2023-03-07 17:39:57,2023-03-07 17:56:29.263134
1526891,2023-03-07 17:42:41,2023-03-07 17:58:36.953811
1526892,2023-03-07 17:44:59,2023-03-07 18:02:48.222066
1526893,2023-03-07 17:45:50,2023-03-07 18:03:10.525372
1526894,2023-03-07 17:46:36,2023-03-07 18:07:41.696449
1526895,2023-03-07 17:47:35,2023-03-07 18:21:17.477365
1526896,2023-03-07 17:49:40,2023-03-07 18:22:50.924242
1526897,2023-03-07 17:51:15,2023-03-07 18:07:20.391308
1526898,2023-03-07 17:53:49,2023-03-07 18:09:06.596038
1526899,2023-03-07 17:58:29,2023-03-07 18:17:26.969947
1526900,2023-03-07 18:00:06,2023-03-07 18:15:19.582171
1526901,2023-03-07 18:00:09,2023-03-07 18:19:52.370741
1526902,2023-03-07 18:01:43,2023-03-07 18:17:26.710890
1526903,2023-03-07 18:04:30,2023-03-07 18:21:01.957100
1526904,2023-03-07 18:05:19,2023-03-07 18:20:24.815491
1526905,2023-03-07 18:07:02,2023-03-07 18:22:35.719637
1526906,2023-03-07 18:08:44,2023-03-07 18:25:56.724338
1526907,2023-03-07 18:08:52,2023-03-07 18:26:34.183591
1526908,2023-03-07 18:09:00,2023-03-07 18:30:28.293353
1526909,2023-03-07 18:17:14,2023-03-07 18:32:43.544590
1526910,2023-03-07 18:18:47,2023-03-07 18:33:53.307050
1526911,2023-03-07 18:20:57,2023-03-07 18:36:30.998559
1526912,2023-03-07 18:21:53,2023-03-07 18:39:01.707906
1526913,2023-03-07 18:26:20,2023-03-07 18:41:21.044235
1526914,2023-03-07 18:31:15,2023-03-07 18:47:58.943052
1526915,2023-03-07 18:31:49,2023-03-07 18:47:00.322436
1526916,2023-03-07 18:31:58,2023-03-07 18:47:13.462151
1526917,2023-03-07 18:33:54,2023-03-07 18:50:31.646766
1526918,2023-03-07 18:43:12,2023-03-07 18:59:13.085490
1526919,2023-03-07 18:43:43,2023-03-07 19:03:47.435902
1526920,2023-03-07 18:47:51,2023-03-07 19:04:32.091619
1526921,2023-03-07 18:50:26,2023-03-07 19:14:52.994411
1526922,2023-03-07 18:50:42,2023-03-07 19:06:16.102542
1526923,2023-03-07 18:55:11,2023-03-07 19:12:31.382541
1526924,2023-03-07 18:55:45,2023-03-07 19:13:50.586092
1526925,2023-03-07 18:58:54,2023-03-07 19:14:33.554407
1526926,2023-03-07 19:04:06,2023-03-07 19:20:16.642215
1526927,2023-03-07 19:08:36,2023-03-07 19:39:46.117835
1526928,2023-03-07 19:08:53,2023-03-07 19:30:06.574995
1526929,2023-03-07 19:12:37,2023-03-07 19:28:31.573442
1526930,2023-03-07 19:12:57,2023-03-07 19:29:12.778750
1526931,2023-03-07 19:13:23,2023-03-07 19:29:54.743649
1526932,2023-03-07 19:15:21,2023-03-07 19:40:21.522323
1526933,2023-03-07 19:16:08,2023-03-07 19:31:08.556995
1526934,2023-03-07 19:18:28,2023-03-07 19:33:28.725030
1526935,2023-03-07 19:24:10,2023-03-07 19:40:51.082772
1526936,2023-03-07 19:28:39,2023-03-07 19:44:38.891644
1526937,2023-03-07 19:29:43,2023-03-07 19:46:25.373195
1526938,2023-03-07 19:30:18,2023-03-07 19:45:20.980973
1526939,2023-03-07 19:31:28,2023-03-07 19:46:34.961030
1526940,2023-03-07 19:31:35,2023-03-07 19:46:42.436999
1526941,2023-03-07 19:33:18,2023-03-07 19:48:28.583800
1526942,2023-03-07 19:33:52,2023-03-07 19:49:11.774324
1526943,2023-03-07 19:34:37,2023-03-07 20:38:04.172975
1526944,2023-03-07 19:36:20,2023-03-07 19:51:27.224096
1526945,2023-03-07 19:41:34,2023-03-07 19:57:40.378029
1526946,2023-03-07 19:44:41,2023-03-07 20:01:08.945054
1526947,2023-03-07 19:47:36,2023-03-07 20:02:53.716335
1526948,2023-03-07 19:48:03,2023-03-07 20:04:42.477584
1526949,2023-03-07 19:48:39,2023-03-07 20:04:18.709704
1526950,2023-03-07 19:55:58,2023-03-07 20:12:22.601041
1526951,2023-03-07 19:58:10,2023-03-07 20:23:01.595871
1526952,2023-03-07 19:59:17,2023-03-07 20:15:34.867790
1526953,2023-03-07 20:05:09,2023-03-07 20:20:11.778925
1526954,2023-03-07 20:10:55,2023-03-07 20:31:06.388526
1526955,2023-03-07 20:12:26,2023-03-07 20:27:41.955505
1526956,2023-03-07 20:12:27,2023-03-07 20:27:36.840866
1526957,2023-03-07 20:14:36,2023-03-07 20:32:41.003457
1526958,2023-03-07 20:15:06,2023-03-07 20:35:34.593950
1526959,2023-03-07 20:17:56,2023-03-07 20:33:19.731421
1526960,2023-03-07 20:22:54,2023-03-07 20:38:21.311816
1526961,2023-03-07 20:24:21,2023-03-07 20:39:22.720891
1526962,2023-03-07 20:27:49,2023-03-07 20:42:49.564178
1526963,2023-03-07 20:27:50,2023-03-07 20:44:00.422486
1526964,2023-03-07 20:29:00,2023-03-07 20:47:00.175824
1526965,2023-03-07 20:32:46,2023-03-07 20:48:11.927376
1526966,2023-03-07 20:36:13,2023-03-07 20:53:45.936567
1526967,2023-03-07 20:41:02,2023-03-07 20:58:48.879496
1526968,2023-03-07 20:46:14,2023-03-07 21:01:48.789446
1526969,2023-03-07 20:51:03,2023-03-07 21:07:11.135158
1526970,2023-03-07 20:51:27,2023-03-07 21:06:53.012942
1526971,2023-03-07 20:52:34,2023-03-07 21:07:35.652999
1526972,2023-03-07 20:55:42,2023-03-07 21:16:02.057368
1526973,2023-03-07 20:56:33,2023-03-07 21:18:12.836319
1526974,2023-03-07 20:58:44,2023-03-07 21:22:13.913513
1526975,2023-03-07 20:58:46,2023-03-07 21:14:44.060368
1526976,2023-03-07 21:00:41,2023-03-07 21:15:48.718561
1526977,2023-03-07 21:00:51,2023-03-07 21:16:27.387760
1526978,2023-03-07 21:03:26,2023-03-07 21:23:39.459875
1526979,2023-03-07 21:04:52,2023-03-07 21:20:00.881756
1526980,2023-03-07 21:06:22,2023-03-07 21:21:29.812772
1526981,2023-03-07 21:12:44,2023-03-07 21:28:08.163939
1526982,2023-03-07 21:13:52,2023-03-07 21:29:01.050800
1526983,2023-03-07 21:17:53,2023-03-07 21:34:27.784534
1526984,2023-03-07 21:19:26,2023-03-07 21:36:32.036471
1526985,2023-03-07 21:20:26,2023-03-07 21:36:40.104915
1526986,2023-03-07 21:22:43,2023-03-07 21:38:31.527927
1526987,2023-03-07 21:22:55,2023-03-07 21:38:00.373056
1526988,2023-03-07 21:24:53,2023-03-07 21:40:01.139562
1526989,2023-03-07 21:27:06,2023-03-07 22:25:30.282812
1526990,2023-03-07 21:28:38,2023-03-07 21:50:07.883056
1526991,2023-03-07 21:33:57,2023-03-07 21:52:57.240032
1526992,2023-03-07 21:35:00,2023-03-07 21:50:20.819609
1526993,2023-03-07 21:36:30,2023-03-07 21:59:07.168788
1526994,2023-03-07 21:36:30,2023-03-07 22:01:04.577529
1526995,2023-03-07 21:36:48,2023-03-07 21:52:32.170253
1526996,2023-03-07 21:37:19,2023-03-07 21:52:37.963358
1526997,2023-03-07 21:37:19,2023-03-07 21:58:20.564040
1526998,2023-03-07 21:37:30,2023-03-07 21:53:18.715985
1526999,2023-03-07 21:42:56,2023-03-07 21:57:58.521007
1527000,2023-03-07 21:44:30,2023-03-07 21:59:57.049969
1527001,2023-03-07 21:46:03,2023-03-07 22:05:56.796105
1527002,2023-03-07 21:51:10,2023-03-07 22:07:27.727099
1527003,2023-03-07 21:52:00,2023-03-07 22:07:48.621523
1527004,2023-03-07 21:53:52,2023-03-07 22:09:29.434303
1527005,2023-03-07 22:00:40,2023-03-07 22:16:37.257556
1527006,2023-03-07 22:01:10,2023-03-07 22:18:25.284237
1527007,2023-03-07 22:01:24,2023-03-07 22:16:37.505781
1527008,2023-03-07 22:05:08,2023-03-07 22:21:00.641690
1527009,2023-03-07 22:05:30,2023-03-07 22:20:52.383946
1527010,2023-03-07 22:13:40,2023-03-07 22:33:54.109452
1527011,2023-03-07 22:14:38,2023-03-07 22:33:04.638659
1527012,2023-03-07 22:17:06,2023-03-07 22:32:25.379648
1527013,2023-03-07 22:17:10,2023-03-07 22:33:02.409554
1527014,2023-03-07 22:17:46,2023-03-07 22:34:59.244253
1527015,2023-03-07 22:19:43,2023-03-07 22:35:22.386021
1527016,2023-03-07 22:26:06,2023-03-07 22:41:46.640533
1527017,2023-03-07 22:26:37,2023-03-07 22:42:07.763000
1527018,2023-03-07 22:27:46,2023-03-07 22:43:28.349363
1527019,2023-03-07 22:30:43,2023-03-07 22:46:31.581032
1527020,2023-03-07 22:32:01,2023-03-07 22:48:32.568185
1527021,2023-03-07 22:34:40,2023-03-07 22:50:27.812071
